[base]
code = sf,2011-08-25 17:48:05,1,Template,,,,,00000000,
name = 61850接入规约
doc version = v1.40
tool = 1326 config tool
tool version = v1.10
last modified datetime = 2007-1-9 14:27

DIG=内部组号,内部条目号,Type,61850编号,数据类型,sfaddr,YxType,描述
144,1,16,13,0,0,1000,0.01,5,2,,LINE2CSC326C分侧差动中压侧Kp
144,1,16,14,0,0,1000,0.01,5,2,,LINE2CSC326C分侧差动公共绕组Kp
144,1,16,15,0,0,1000,0.01,5,2,A,LINE2CSC326C差动速断电流定值A
144,1,16,16,0,0,1000,0.01,5,2,A,LINE2CSC326C差动保护启动电流定值A
144,1,16,17,0,0,1000,0.01,5,2,A,LINE2CSC326C分侧差动启动电流定值A
144,1,16,18,0,0,1000,0.01,5,2,,LINE2CSC326C二次谐波制动系数
144,1,16,19,0,0,1000,0.01,5,2,V,LINE2CSC326C过激磁基准相电压
144,1,16,20,0,0,1000,0.01,5,2,s,LINE2CSC326C过激磁告警时间
144,1,16,21,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁1段倍数计算
144,1,16,22,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁2段倍数
144,1,16,23,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁3段倍数
144,1,16,24,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁4段倍数
144,1,16,25,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁5段倍数
144,1,16,26,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁6段倍数
144,1,16,27,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁7段倍数
144,1,16,28,0,0,1000,0.01,5,2,A,LINE2CSC326C高压侧过负荷定值
144,1,16,29,0,0,1000,0.01,5,2,A,LINE2CSC326C中压侧过负荷定值
144,1,16,30,0,0,1000,0.01,5,2,A,LINE2CSC326C低压绕组过负荷定值
144,1,16,31,0,0,1000,0.01,5,2,A,LINE2CSC326C低压侧过负荷定值
144,1,16,32,0,0,1000,0.01,5,2,A,LINE2CSC326C公共绕组过负荷定值
144,1,16,33,0,0,1000,0.01,5,2,s,LINE2CSC326C过负荷时间
144,1,16,34,0,0,1000,0.01,5,2,,LINE2CSC326C差动速断电流定值
144,1,16,35,0,0,1000,0.01,5,2,,LINE2CSC326C差动保护启动电流定值
144,1,16,36,0,0,1000,0.01,5,2,,LINE2CSC326C分侧差动启动电流定值
144,1,16,37,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向主变相间阻抗I段
144,1,16,38,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向母线相间阻抗I段
144,1,16,39,0,0,1000,0.01,5,2,s,LINE2CSC326C高相间阻抗I段1时限
144,1,16,40,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向主变相间阻抗II段
144,1,16,41,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向母线相间阻抗II段
144,1,16,42,0,0,1000,0.01,5,2,s,LINE2CSC326C高相间阻抗II段1时限
144,1,16,43,0,0,1000,0.01,5,2,s,LINE2CSC326C高相间阻抗II段2时限
144,1,16,44,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向主变接地阻抗I段
144,1,16,45,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向母线接地阻抗I段
144,1,16,46,0,0,1000,0.01,5,2,s,LINE2CSC326C高接地阻抗I段1时限
144,1,16,47,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向主变接地阻抗II段
144,1,16,48,0,0,1000,0.01,5,2,ohm,LINE2CSC326C高指向母线接地阻抗II段
144,1,16,49,0,0,1000,0.01,5,2,s,LINE2CSC326C高接地阻抗II段1时限
144,1,16,50,0,0,1000,0.01,5,2,s,LINE2CSC326C高接地阻抗II段2时限
144,1,16,51,0,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗零序补偿系数
144,1,16,52,0,0,1000,0.01,5,2,V,LINE2CSC326C高低电压闭锁定值
144,1,16,53,0,0,1000,0.01,5,2,V,LINE2CSC326C高负序电压闭锁定值
144,1,16,54,0,0,1000,0.01,5,2,A,LINE2CSC326C高过流定值
144,1,16,55,0,0,1000,0.01,5,2,s,LINE2CSC326C高过流时间
144,1,16,56,0,0,1000,0.01,5,2,A,LINE2CSC326C高零序过流I段定值
144,1,16,57,0,0,1000,0.01,5,2,s,LINE2CSC326C高零序过流I段1时限
144,1,16,58,0,0,1000,0.01,5,2,A,LINE2CSC326C高零序反时限基准电流
144,1,16,59,0,0,1000,0.01,5,2,s,LINE2CSC326C高零序反时限时间常数
144,1,16,60,0,0,1000,0.01,5,2,,LINE2CSC326C过激磁告警定值
144,1,16,61,0,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁1段倍数
144,1,16,62,0,0,1000,0.01,5,2,s,LINE2CSC326C反时限过激磁1段时间
144,1,16,63,0,0,1000,0.01,5,2,s,LINE2CSC326C反时限过激磁2段时间
144,1,16,64,0,0,1000,0.01,5,2,s,LINE2CSC326C反时限过激磁3段时间
144,1,16,65,0,0,1000,0.01,5,2,s,LINE2CSC326C反时限过激磁4段时间
144,1,16,66,0,0,1000,0.01,5,2,s,LINE2CSC326C反时限过激磁5段时间
144,1,16,67,0,0,1000,0.01,5,2,s,LINE2CSC326C反时限过激磁6段时间
144,1,16,68,0,0,1000,0.01,5,2,s,LINE2CSC326C反时限过激磁7段时间
144,1,16,69,0,0,1000,0.01,5,2,A,LINE2CSC326C高启动通风I段定值
144,1,16,70,0,0,1000,0.01,5,2,s,LINE2CSC326C高启动通风I段时间
144,1,16,71,0,0,1000,0.01,5,2,A,LINE2CSC326C高闭锁调压定值
144,1,16,72,0,0,1000,0.01,5,2,s,LINE2CSC326C高闭锁调压时间
144,1,16,73,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向主变相间阻抗I段
144,1,16,74,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向母线相间阻抗I段
144,1,16,75,0,0,1000,0.01,5,2,s,LINE2CSC326C中相间阻抗I段1时限
144,1,16,76,0,0,1000,0.01,5,2,s,LINE2CSC326C中相间阻抗I段2时限
144,1,16,77,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向主变相间阻抗II段
144,1,16,78,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向母线相间阻抗II段
144,1,16,79,0,0,1000,0.01,5,2,s,LINE2CSC326C中相间阻抗II段1时限
144,1,16,80,0,0,1000,0.01,5,2,s,LINE2CSC326C中相间阻抗II段2时限
144,1,16,81,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向主变接地阻抗I段
144,1,16,82,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向母线接地阻抗I段
144,1,16,83,0,0,1000,0.01,5,2,s,LINE2CSC326C中接地阻抗I段1时限
144,1,16,84,0,0,1000,0.01,5,2,s,LINE2CSC326C中接地阻抗I段2时限
144,1,16,85,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向主变接地阻抗II段
144,1,16,86,0,0,1000,0.01,5,2,ohm,LINE2CSC326C中指向母线接地阻抗II段
144,1,16,87,0,0,1000,0.01,5,2,s,LINE2CSC326C中接地阻抗II段1时限
144,1,16,88,0,0,1000,0.01,5,2,s,LINE2CSC326C中接地阻抗II段2时限
144,1,16,89,0,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗零序补偿系数
144,1,16,90,0,0,1000,0.01,5,2,V,LINE2CSC326C中低电压闭锁定值
144,1,16,91,0,0,1000,0.01,5,2,V,LINE2CSC326C中负序电压闭锁定值
144,1,16,92,0,0,1000,0.01,5,2,A,LINE2CSC326C中过流定值
144,1,16,93,0,0,1000,0.01,5,2,s,LINE2CSC326C中过流时间
144,1,16,94,0,0,1000,0.01,5,2,A,LINE2CSC326C中零序过流I段定值
144,1,16,95,0,0,1000,0.01,5,2,s,LINE2CSC326C中零序过流I段1时限
144,1,16,96,0,0,1000,0.01,5,2,A,LINE2CSC326C低绕组限时速断定值
144,1,16,97,0,0,1000,0.01,5,2,s,LINE2CSC326C低绕组限时速断时间
144,1,16,98,0,0,1000,0.01,5,2,A,LINE2CSC326C低绕组过流定值
144,1,16,99,0,0,1000,0.01,5,2,s,LINE2CSC326C低绕组过流1时限
144,1,16,100,0,0,1000,0.01,5,2,s,LINE2CSC326C低绕组过流2时限
144,1,16,101,0,0,1000,0.01,5,2,A,LINE2CSC326C低1限时速断定值
144,1,16,102,0,0,1000,0.01,5,2,s,LINE2CSC326C低1限时速断时间
144,1,16,103,0,0,1000,0.01,5,2,A,LINE2CSC326C低1过流定值
144,1,16,104,0,0,1000,0.01,5,2,s,LINE2CSC326C低1过流1时限
144,1,16,105,0,0,1000,0.01,5,2,s,LINE2CSC326C低1过流2时限
144,1,16,106,0,0,1000,0.01,5,2,V,LINE2CSC326C低1零序过压定值
144,1,16,107,0,0,1000,0.01,5,2,s,LINE2CSC326C低1零序过压延时
144,1,16,108,0,0,1000,0.01,5,2,A,LINE2CSC326C低2限时速断定值
144,1,16,109,0,0,1000,0.01,5,2,s,LINE2CSC326C低2限时速断时间
144,1,16,110,0,0,1000,0.01,5,2,A,LINE2CSC326C低2过流定值
144,1,16,111,0,0,1000,0.01,5,2,s,LINE2CSC326C低2过流1时限
144,1,16,112,0,0,1000,0.01,5,2,s,LINE2CSC326C低2过流2时限
144,1,16,113,0,0,1000,0.01,5,2,V,LINE2CSC326C低2零序过压定值
144,1,16,114,0,0,1000,0.01,5,2,s,LINE2CSC326C低2零序过压延时
144,1,16,115,0,0,1000,0.01,5,2,A,LINE2CSC326C公共绕组零序过流定值
144,1,16,116,0,0,1000,0.01,5,2,s,LINE2CSC326C公共绕组零序过流时间
144,1,16,117,0,0,1000,0.01,5,2,A,LINE2CSC326C公共绕组零序反时限基准电流
144,1,16,118,0,0,1000,0.01,5,2,s,LINE2CSC326C公共绕组零序反时限时间常数
144,1,16,119,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗I段1时限跳闸
144,1,16,120,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗II段1时限跳闸
144,1,16,121,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗II段2时限跳闸
144,1,16,122,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗I段1时限跳闸
144,1,16,123,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗II段1时限跳闸
144,1,16,124,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗II段2时限跳闸
144,1,16,125,1,0,1000,0.01,5,2,,LINE2CSC326C高过流保护跳闸
144,1,16,126,1,0,1000,0.01,5,2,,LINE2CSC326C高零序过流I段1时限跳闸
144,1,16,127,1,0,1000,0.01,5,2,,LINE2CSC326C高零序过流反时限跳闸
144,1,16,128,1,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁跳闸
144,1,16,129,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗I段1时限跳闸
144,1,16,130,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗I段2时限跳闸
144,1,16,131,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗II段1时限跳闸
144,1,16,132,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗II段2时限跳闸
144,1,16,133,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗I段1时限跳闸
144,1,16,134,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗I段2时限跳闸
144,1,16,135,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗II段1时限跳闸
144,1,16,136,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗II段2时限跳闸
144,1,16,137,1,0,1000,0.01,5,2,,LINE2CSC326C中过流保护跳闸
144,1,16,138,1,0,1000,0.01,5,2,,LINE2CSC326C中零序过流I段1时限跳闸
144,1,16,139,1,0,1000,0.01,5,2,,LINE2CSC326C低绕组限时速断跳闸
144,1,16,140,1,0,1000,0.01,5,2,,LINE2CSC326C低绕组过流1时限跳闸
144,1,16,141,1,0,1000,0.01,5,2,,LINE2CSC326C低绕组过流2时限跳闸
144,1,16,142,1,0,1000,0.01,5,2,,LINE2CSC326C低1限时速断跳闸
144,1,16,143,1,0,1000,0.01,5,2,,LINE2CSC326C低1过流1时限跳闸
144,1,16,144,1,0,1000,0.01,5,2,,LINE2CSC326C低1过流2时限跳闸
144,1,16,145,1,0,1000,0.01,5,2,,LINE2CSC326C低2限时速断跳闸
144,1,16,146,1,0,1000,0.01,5,2,,LINE2CSC326C低2过流1时限跳闸
144,1,16,147,1,0,1000,0.01,5,2,,LINE2CSC326C低2过流2时限跳闸
144,1,16,148,1,0,1000,0.01,5,2,,LINE2CSC326C公共绕组零序过流跳闸
144,1,16,149,1,0,1000,0.01,5,2,,LINE2CSC326C公共绕组零流反时限跳闸
144,1,16,150,1,0,1000,0.01,5,2,,LINE2CSC326C纵差差动速断投入
144,1,16,151,1,0,1000,0.01,5,2,,LINE2CSC326C纵差保护投入
144,1,16,152,1,0,1000,0.01,5,2,,LINE2CSC326C分相差动速断投入
144,1,16,153,1,0,1000,0.01,5,2,,LINE2CSC326C分相差动保护投入
144,1,16,154,1,0,1000,0.01,5,2,,LINE2CSC326C低压侧小区差动保护投入
144,1,16,155,1,0,1000,0.01,5,2,,LINE2CSC326C二次谐波制动
144,1,16,156,1,0,1000,0.01,5,2,,LINE2CSC326C分侧差动保护投入
144,1,16,157,1,0,1000,0.01,5,2,,LINE2CSC326CCT断线闭锁差动保护
144,1,16,158,1,0,1000,0.01,5,2,,LINE2CSC326C变化量差动保护投入
144,1,16,159,1,0,1000,0.01,5,2,,LINE2CSC326C分相差动保护跳闸
144,1,16,160,1,0,1000,0.01,5,2,,LINE2CSC326C低小区差动保护跳闸
144,1,16,161,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗I段1时限投入
144,1,16,162,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗II段1时限投入
144,1,16,163,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗II段2时限投入
144,1,16,164,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗II段T1经振荡闭锁
144,1,16,165,1,0,1000,0.01,5,2,,LINE2CSC326C高相间阻抗II段T2经振荡闭锁
144,1,16,166,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗I段1时限投入
144,1,16,167,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗II段1时限投入
144,1,16,168,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗II段2时限投入
144,1,16,169,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗II段T1经振荡闭锁
144,1,16,170,1,0,1000,0.01,5,2,,LINE2CSC326C高接地阻抗II段T2经振荡闭锁
144,1,16,171,1,0,1000,0.01,5,2,,LINE2CSC326C高过流保护投入
144,1,16,172,1,0,1000,0.01,5,2,,LINE2CSC326C高过流保护经复压闭锁
144,1,16,173,1,0,1000,0.01,5,2,,LINE2CSC326C高零序过流I段1时限投入
144,1,16,174,1,0,1000,0.01,5,2,,LINE2CSC326C高零序过流I段带方向
144,1,16,175,1,0,1000,0.01,5,2,,LINE2CSC326C高零序反时限投入
144,1,16,176,1,0,1000,0.01,5,2,,LINE2CSC326C定时限过激磁告警投入
144,1,16,177,1,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁保护投入
144,1,16,178,1,0,1000,0.01,5,2,,LINE2CSC326C反时限过激磁投跳闸
144,1,16,179,1,0,1000,0.01,5,2,,LINE2CSC326C高过负荷投入
144,1,16,180,1,0,1000,0.01,5,2,,LINE2CSC326C高启动通风I段投入
144,1,16,181,1,0,1000,0.01,5,2,,LINE2CSC326C高闭锁调压投入
144,1,16,182,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗I段1时限投入
144,1,16,183,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗I段2时限投入
144,1,16,184,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗II段1时限投入
144,1,16,185,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗II段2时限投入
144,1,16,186,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗II段T1经振荡闭锁
144,1,16,187,1,0,1000,0.01,5,2,,LINE2CSC326C中相间阻抗II段T2经振荡闭锁
144,1,16,188,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗I段1时限投入
144,1,16,189,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗I段2时限投入
144,1,16,190,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗II段1时限投入
144,1,16,191,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗II段2时限投入
144,1,16,192,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗II段T1经振荡闭锁
144,1,16,193,1,0,1000,0.01,5,2,,LINE2CSC326C中接地阻抗II段T2经振荡闭锁
144,1,16,194,1,0,1000,0.01,5,2,,LINE2CSC326C中过流保护投入
144,1,16,195,1,0,1000,0.01,5,2,,LINE2CSC326C中过流保护经复压闭锁
144,1,16,196,1,0,1000,0.01,5,2,,LINE2CSC326C中零序过流I段1时限投入
144,1,16,197,1,0,1000,0.01,5,2,,LINE2CSC326C中零序过流I段带方向
144,1,16,198,1,0,1000,0.01,5,2,,LINE2CSC326C中过负荷投入
144,1,16,199,1,0,1000,0.01,5,2,,LINE2CSC326C限时速断投入
144,1,16,200,1,0,1000,0.01,5,2,,LINE2CSC326C过流1时限投入
144,1,16,201,1,0,1000,0.01,5,2,,LINE2CSC326C过流2时限投入
144,1,16,202,1,0,1000,0.01,5,2,,LINE2CSC326C低过负荷投入
144,1,16,203,1,0,1000,0.01,5,2,,LINE2CSC326C低1限时速断投入
144,1,16,204,1,0,1000,0.01,5,2,,LINE2CSC326C低1过流1时限投入
144,1,16,205,1,0,1000,0.01,5,2,,LINE2CSC326C低1过流2时限投入
144,1,16,206,1,0,1000,0.01,5,2,,LINE2CSC326C低1零序过压投入
144,1,16,207,1,0,1000,0.01,5,2,,LINE2CSC326C低1过负荷投入
144,1,16,208,1,0,1000,0.01,5,2,,LINE2CSC326C低2限时速断投入
144,1,16,209,1,0,1000,0.01,5,2,,LINE2CSC326C低2过流1时限投入
144,1,16,210,1,0,1000,0.01,5,2,,LINE2CSC326C低2过流2时限投入
144,1,16,211,1,0,1000,0.01,5,2,,LINE2CSC326C低2零序过压投入
144,1,16,212,1,0,1000,0.01,5,2,,LINE2CSC326C公共绕组零序过流保护投入
144,1,16,213,1,0,1000,0.01,5,2,,LINE2CSC326C公共绕组零序反时限投入
144,1,16,214,1,0,1000,0.01,5,2,,LINE2CSC326C公共绕组过负荷投入
145,1,16,1,1,0,1000,0.01,5,2,,LINE2CSC326C当前定值区
145,1,16,2,3,0,1000,0.01,5,2,,LINE2CSC326C被保护设备
145,1,16,3,0,0,1000,0.01,5,2,MVA,LINE2CSC326C主变高中压侧额定容量
145,1,16,4,0,0,1000,0.01,5,2,MVA,LINE2CSC326C主变低压侧额定容量
145,1,16,5,0,0,1000,0.01,5,2,kV,LINE2CSC326C高压侧额定电压
145,1,16,6,0,0,1000,0.01,5,2,kV,LINE2CSC326C中压侧额定电压
145,1,16,7,0,0,1000,0.01,5,2,kV,LINE2CSC326C低压侧额定电压
145,1,16,8,0,0,1000,0.01,5,2,kV,LINE2CSC326C高压侧PT一次值
145,1,16,9,0,0,1000,0.01,5,2,kV,LINE2CSC326C中压侧PT一次值
145,1,16,10,0,0,1000,0.01,5,2,kV,LINE2CSC326C低压侧PT一次值
145,1,16,11,0,0,1000,0.01,5,2,A,LINE2CSC326C高压侧CT一次值
145,1,16,12,0,0,1000,0.01,5,2,A,LINE2CSC326C高压侧CT二次值
145,1,16,13,0,0,1000,0.01,5,2,A,LINE2CSC326C中压侧CT一次值
145,1,16,14,0,0,1000,0.01,5,2,A,LINE2CSC326C中压侧CT二次值
145,1,16,15,0,0,1000,0.01,5,2,A,LINE2CSC326C低压1分支CT一次值
145,1,16,16,0,0,1000,0.01,5,2,A,LINE2CSC326C低压1分支CT二次值
145,1,16,17,0,0,1000,0.01,5,2,A,LINE2CSC326C低压2分支CT一次值
145,1,16,18,0,0,1000,0.01,5,2,A,LINE2CSC326C低压2分支CT二次值
145,1,16,19,0,0,1000,0.01,5,2,A,LINE2CSC326C低压侧套管CT一次值
145,1,16,20,0,0,1000,0.01,5,2,A,LINE2CSC326C低压侧套管CT二次值
145,1,16,21,0,0,1000,0.01,5,2,A,LINE2CSC326C公共绕组CT一次值
145,1,16,22,0,0,1000,0.01,5,2,A,LINE2CSC326C公共绕组CT二次值
145,1,16,23,0,0,1000,0.01,5,2,A,LINE2CSC326C高压侧套管CT一次值
145,1,16,24,0,0,1000,0.01,5,2,A,LINE2CSC326C高压侧套管CT二次值
145,1,16,25,0,0,1000,0.01,5,2,A,LINE2CSC326C中性点零序CT一次值
145,1,16,26,0,0,1000,0.01,5,2,A,LINE2CSC326C中性点零序CT二次值
[KG_SETs]
[EVENT]
178,1,287,18,1,287,ACT,LINE2CSC326C保护启动
178,2,288,18,2,288,ACT,LINE2CSC326C保护复归
178,3,289,18,3,289,ACT,LINE2CSC326C差动保护跳各侧
178,4,290,18,4,290,ACT,LINE2CSC326C高后备跳本侧
178,5,291,18,5,291,ACT,LINE2CSC326C高后备跳对侧
178,6,292,18,6,292,ACT,LINE2CSC326C高后备跳各侧
178,7,293,18,7,293,ACT,LINE2CSC326C中后备跳本侧
178,8,294,18,8,294,ACT,LINE2CSC326C中后备跳对侧
178,9,295,18,9,295,ACT,LINE2CSC326C中后备跳各侧
178,10,296,18,10,296,ACT,LINE2CSC326C低绕组后备跳本侧
178,11,297,18,11,297,ACT,LINE2CSC326C低绕组后备跳各侧
178,12,298,18,12,298,ACT,LINE2CSC326C低1后备跳本侧
178,13,299,18,13,299,ACT,LINE2CSC326C低1后备跳各侧
178,14,300,18,14,300,ACT,LINE2CSC326C低2后备跳本侧
178,15,301,18,15,301,ACT,LINE2CSC326C低2后备跳各侧
178,16,302,18,16,302,ACT,LINE2CSC326C公绕组后备跳各侧
178,17,303,18,17,303,ACT,LINE2CSC326C比率纵差A相
178,18,304,18,18,304,ACT,LINE2CSC326C比率纵差B相
178,19,305,18,19,305,ACT,LINE2CSC326C比率纵差C相
178,20,306,18,20,306,ACT,LINE2CSC326C纵差速断A相
178,21,307,18,21,307,ACT,LINE2CSC326C纵差速断B相
178,22,308,18,22,308,ACT,LINE2CSC326C纵差速断C相
178,23,309,18,23,309,ACT,LINE2CSC326C分相差动A相
178,24,310,18,24,310,ACT,LINE2CSC326C分相差动B相
178,25,311,18,25,311,ACT,LINE2CSC326C分相差动C相
178,26,312,18,26,312,ACT,LINE2CSC326C分相差动速断A相
178,27,313,18,27,313,ACT,LINE2CSC326C分相差动速断B相
178,28,314,18,28,314,ACT,LINE2CSC326C分相差动速断C相
178,29,315,18,29,315,ACT,LINE2CSC326C低小区差动A相
178,30,316,18,30,316,ACT,LINE2CSC326C低小区差动B相
178,31,317,18,31,317,ACT,LINE2CSC326C低小区差动C相
178,32,318,18,32,318,ACT,LINE2CSC326C分侧差动A相
178,33,319,18,33,319,ACT,LINE2CSC326C分侧差动B相
178,34,320,18,34,320,ACT,LINE2CSC326C分侧差动C相
178,35,321,18,35,321,ACT,LINE2CSC326C分差变化量A相
178,36,322,18,36,322,ACT,LINE2CSC326C分差变化量B相
178,37,323,18,37,323,ACT,LINE2CSC326C分差变化量C相
178,38,324,18,38,324,ACT,LINE2CSC326C纵差变化量A相
178,39,325,18,39,325,ACT,LINE2CSC326C纵差变化量B相
178,40,326,18,40,326,ACT,LINE2CSC326C纵差变化量C相
178,41,327,18,41,327,ACT,LINE2CSC326C高相间阻抗T11
178,42,328,18,42,328,ACT,LINE2CSC326C高相间阻抗T21
178,43,329,18,43,329,ACT,LINE2CSC326C高相间阻抗T22
178,44,330,18,44,330,ACT,LINE2CSC326C高接地阻抗T11
178,45,331,18,45,331,ACT,LINE2CSC326C高接地阻抗T21
178,46,332,18,46,332,ACT,LINE2CSC326C高接地阻抗T22
178,47,333,18,47,333,ACT,LINE2CSC326C中相间阻抗T11
178,48,334,18,48,334,ACT,LINE2CSC326C中相间阻抗T12
178,49,335,18,49,335,ACT,LINE2CSC326C中相间阻抗T21
178,50,336,18,50,336,ACT,LINE2CSC326C中相间阻抗T22
178,51,337,18,51,337,ACT,LINE2CSC326C中接地阻抗T11
178,52,338,18,52,338,ACT,LINE2CSC326C中接地阻抗T12
178,53,339,18,53,339,ACT,LINE2CSC326C中接地阻抗T21
178,54,340,18,54,340,ACT,LINE2CSC326C中接地阻抗T22
178,55,341,18,55,341,ACT,LINE2CSC326C高过流
178,56,342,18,56,342,ACT,LINE2CSC326C高零序过流T11
178,57,343,18,57,343,ACT,LINE2CSC326C高反时限零流
178,58,344,18,58,344,ACT,LINE2CSC326C中过流
178,59,345,18,59,345,ACT,LINE2CSC326C中零序过流T11
178,60,346,18,60,346,ACT,LINE2CSC326C低绕组限时速断
178,61,347,18,61,347,ACT,LINE2CSC326C低绕组过流T1
178,62,348,18,62,348,ACT,LINE2CSC326C低绕组过流T2
178,63,349,18,63,349,ACT,LINE2CSC326C低1限时速断
178,64,350,18,64,350,ACT,LINE2CSC326C低1过流T1
178,65,351,18,65,351,ACT,LINE2CSC326C低1过流T2
178,66,352,18,66,352,ACT,LINE2CSC326C低2限时速断
178,67,353,18,67,353,ACT,LINE2CSC326C低2过流T1
178,68,354,18,68,354,ACT,LINE2CSC326C低2过流T2
178,69,355,18,69,355,ACT,LINE2CSC326C公共绕组零序过流
178,70,356,18,70,356,ACT,LINE2CSC326C公共绕组反时限
178,71,357,18,71,357,ACT,LINE2CSC326C反时限过激磁
[FAULT_PARA]
224,1,1,224,1,1,3,0,1000,0,0,0,,跳闸相别
224,2,1,224,2,2,3,0,1000,0,0,0,,故障相别
224,3,1,224,3,3,1,0,1000,0,0,0,,故障序号
224,4,1,224,4,4,1,0,1000,0,0,0,,电网故障序号
224,5,1,224,5,5,0,0,1000,0,0,0,,测距
[SETPOINT]
